"customer_id","country","recency","frequency","monetary","avg_order_value","unique_products","total_quantity","customer_lifetime_days","recency_score","frequency_score","monetary_score","rfm_total_score","rfm_score","business_segment"
12988,United Kingdom,293,1,535.32,535.32,75,136,0,1,2,3,6,"123",Hibernating Customers
13044,United Kingdom,292,1,560.47,560.47,33,429,0,1,2,3,6,"123",Hibernating Customers
12365,Cyprus,292,2,641.38,320.69,22,174,0,1,2,3,6,"123",Hibernating Customers
12707,France,292,1,603.42,603.42,33,256,0,1,2,3,6,"123",Hibernating Customers
16546,United Kingdom,291,2,787.15,393.58,25,549,82,1,3,3,7,"133",Regular Customers
15303,United Kingdom,291,1,574.02,574.02,31,248,0,1,2,3,6,"123",Hibernating Customers
16913,United Kingdom,291,1,113.44,113.44,8,82,0,1,1,1,3,"111",Hibernating Customers
16349,United Kingdom,291,1,53.50,53.50,9,9,0,1,1,1,3,"111",Hibernating Customers
18114,United Kingdom,291,1,220.10,220.10,28,55,0,1,1,1,3,"111",Hibernating Customers
15397,United Kingdom,290,1,94.00,94.00,6,20,0,1,1,1,3,"111",Hibernating Customers
17171,United Kingdom,290,1,224.91,224.91,16,185,0,1,1,1,3,"111",Hibernating Customers
18068,United Kingdom,290,1,101.70,101.70,1,6,0,1,1,1,3,"111",Hibernating Customers
17499,United Kingdom,290,1,622.88,622.88,40,711,0,1,2,3,6,"123",Hibernating Customers
12945,United Kingdom,289,1,462.95,462.95,23,165,0,1,2,2,5,"122",Hibernating Customers
13501,Switzerland,289,1,1340.32,1340.32,52,560,0,1,2,4,7,"124",Hibernating Customers
18056,United Kingdom,289,1,363.65,363.65,19,211,0,1,2,2,5,"122",Hibernating Customers
12565,Saudi Arabia,289,1,145.92,145.92,9,80,0,1,1,1,3,"111",Hibernating Customers
15543,United Kingdom,289,1,127.86,127.86,26,86,0,1,1,1,3,"111",Hibernating Customers
13751,United Kingdom,289,1,296.25,296.25,9,152,0,1,1,2,4,"112",Hibernating Customers
16997,United Kingdom,289,3,702.00,234.00,7,360,37,1,4,3,8,"143",Regular Customers
17117,United Kingdom,289,1,116.20,116.20,9,68,0,1,1,1,3,"111",Hibernating Customers
16072,United Kingdom,289,1,584.32,584.32,23,140,0,1,2,3,6,"123",Hibernating Customers
13345,United Kingdom,288,1,389.50,389.50,20,141,0,1,2,2,5,"122",Hibernating Customers
13973,United Kingdom,288,1,264.70,264.70,11,109,0,1,1,2,4,"112",Hibernating Customers
12361,Belgium,288,1,189.90,189.90,10,91,0,1,1,1,3,"111",Hibernating Customers
13753,United Kingdom,288,1,741.26,741.26,35,512,0,1,2,3,6,"123",Hibernating Customers
16598,United Kingdom,286,1,145.05,145.05,10,73,0,1,1,1,3,"111",Hibernating Customers
13684,United Kingdom,286,1,67.23,67.23,29,39,0,1,1,1,3,"111",Hibernating Customers
17165,United Kingdom,285,1,158.68,158.68,10,100,0,1,1,1,3,"111",Hibernating Customers
12509,France,285,1,176.50,176.50,7,55,0,1,1,1,3,"111",Hibernating Customers
16339,United Kingdom,285,1,109.95,109.95,17,23,0,1,1,1,3,"111",Hibernating Customers
14036,United Kingdom,285,1,626.65,626.65,38,268,0,1,2,3,6,"123",Hibernating Customers
14046,United Kingdom,285,1,154.99,154.99,14,460,0,1,1,1,3,"111",Hibernating Customers
15319,United Kingdom,284,1,204.50,204.50,16,175,0,1,1,1,3,"111",Hibernating Customers
12866,Belgium,284,1,559.12,559.12,26,171,0,1,2,3,6,"123",Hibernating Customers
16078,United Kingdom,284,1,79.20,79.20,1,16,0,1,1,1,3,"111",Hibernating Customers
15257,United Kingdom,284,1,317.15,317.15,7,46,0,1,2,2,5,"122",Hibernating Customers
15709,United Kingdom,284,1,133.25,133.25,6,121,0,1,1,1,3,"111",Hibernating Customers
13166,United Kingdom,284,1,417.20,417.20,39,216,0,1,2,2,5,"122",Hibernating Customers
15456,United Kingdom,284,3,447.22,149.07,48,660,76,1,4,2,7,"142",Regular Customers
13497,United Kingdom,283,2,348.05,174.03,19,163,86,1,3,2,6,"132",Regular Customers
16792,United Kingdom,283,2,110.38,55.19,11,44,0,1,3,1,5,"131",Regular Customers
15733,United Kingdom,283,1,162.30,162.30,10,62,0,1,1,1,3,"111",Hibernating Customers
17923,United Kingdom,283,1,207.50,207.50,1,50,0,1,1,1,3,"111",Hibernating Customers
12873,United Kingdom,283,1,374.00,374.00,4,128,0,1,2,2,5,"122",Hibernating Customers
12834,United Kingdom,283,1,312.38,312.38,18,110,0,1,2,2,5,"122",Hibernating Customers
16159,United Kingdom,282,1,348.20,348.20,14,236,0,1,2,2,5,"122",Hibernating Customers
12817,Austria,282,1,166.04,166.04,4,53,0,1,1,1,3,"111",Hibernating Customers
14483,United Kingdom,282,1,137.10,137.10,9,97,0,1,1,1,3,"111",Hibernating Customers
13715,United Kingdom,282,5,1079.34,215.87,89,563,91,1,4,4,9,"144",At Risk High Value
17995,United Kingdom,282,1,76.10,76.10,2,133,0,1,1,1,3,"111",Hibernating Customers
17789,United Kingdom,282,1,225.90,225.90,14,74,0,1,1,1,3,"111",Hibernating Customers
15087,United Kingdom,282,1,306.94,306.94,15,470,0,1,1,2,4,"112",Hibernating Customers
13382,United Kingdom,281,1,222.99,222.99,15,131,0,1,1,1,3,"111",Hibernating Customers
14670,United Kingdom,281,2,411.53,205.77,107,337,0,1,3,2,6,"132",Regular Customers
17325,United Kingdom,281,1,96.80,96.80,6,60,0,1,1,1,3,"111",Hibernating Customers
14570,United Kingdom,281,2,218.06,109.03,29,95,0,1,3,1,5,"131",Regular Customers
14779,United Kingdom,281,3,386.15,128.72,40,84,43,1,4,2,7,"142",Regular Customers
17535,United Kingdom,281,1,164.40,164.40,13,136,0,1,1,1,3,"111",Hibernating Customers
17508,Greece,281,1,387.31,387.31,22,289,0,1,2,2,5,"122",Hibernating Customers
12755,Japan,281,2,3811.95,1905.98,4,1491,85,1,3,5,9,"135",Regular Customers
14247,United Kingdom,279,1,136.77,136.77,19,47,0,1,1,1,3,"111",Hibernating Customers
16517,United Kingdom,278,1,162.70,162.70,17,96,0,1,1,1,3,"111",Hibernating Customers
12614,Germany,278,1,315.60,315.60,20,76,0,1,2,2,5,"122",Hibernating Customers
17654,United Kingdom,278,1,117.55,117.55,22,41,0,1,1,1,3,"111",Hibernating Customers
15869,United Kingdom,278,2,149.64,74.82,13,175,0,1,3,1,5,"131",Regular Customers
15554,United Kingdom,278,1,217.20,217.20,14,74,0,1,1,1,3,"111",Hibernating Customers
18280,United Kingdom,278,1,180.60,180.60,10,45,0,1,1,1,3,"111",Hibernating Customers
14012,United Kingdom,278,1,328.80,328.80,11,160,0,1,2,2,5,"122",Hibernating Customers
12623,Germany,277,1,305.10,305.10,18,191,0,1,1,2,4,"112",Hibernating Customers
16917,United Kingdom,277,1,391.52,391.52,9,232,0,1,2,2,5,"122",Hibernating Customers
17639,United Kingdom,277,1,108.50,108.50,7,49,0,1,1,1,3,"111",Hibernating Customers
15234,United Kingdom,277,1,197.00,197.00,14,196,0,1,1,1,3,"111",Hibernating Customers
15944,United Kingdom,277,1,325.10,325.10,6,50,0,1,2,2,5,"122",Hibernating Customers
14586,United Kingdom,277,1,237.36,237.36,19,444,0,1,1,1,3,"111",Hibernating Customers
13093,United Kingdom,276,8,7832.47,979.06,97,3961,98,1,5,5,11,"155",At Risk High Value
12881,United Kingdom,276,1,298.00,298.00,7,21,0,1,1,2,4,"112",Hibernating Customers
13493,Switzerland,276,2,618.63,309.32,6,380,12,1,2,3,6,"123",Hibernating Customers
15057,United Kingdom,276,2,1489.50,744.75,25,668,40,1,3,4,8,"134",Regular Customers
17138,United Kingdom,276,1,380.50,380.50,24,126,0,1,2,2,5,"122",Hibernating Customers
14165,United Kingdom,276,1,122.54,122.54,23,54,0,1,1,1,3,"111",Hibernating Customers
14727,United Kingdom,275,1,268.58,268.58,10,62,0,1,1,2,4,"112",Hibernating Customers
16625,United Kingdom,275,1,333.08,333.08,23,164,0,1,2,2,5,"122",Hibernating Customers
16471,United Kingdom,275,1,223.95,223.95,13,141,0,1,1,1,3,"111",Hibernating Customers
14350,United Kingdom,275,1,282.93,282.93,18,183,0,1,1,2,4,"112",Hibernating Customers
18086,United Kingdom,275,1,101.34,101.34,7,106,0,1,1,1,3,"111",Hibernating Customers
15308,United Kingdom,275,1,310.47,310.47,19,175,0,1,2,2,5,"122",Hibernating Customers
14603,United Kingdom,275,1,660.00,660.00,2,400,0,1,2,3,6,"123",Hibernating Customers
13226,United Kingdom,274,1,108.21,108.21,16,80,0,1,1,1,3,"111",Hibernating Customers
14114,United Kingdom,274,2,386.53,193.27,15,101,57,1,2,2,5,"122",Hibernating Customers
13133,United Kingdom,274,2,109.80,54.90,7,32,31,1,3,1,5,"131",Regular Customers
13043,United Kingdom,274,1,516.42,516.42,13,254,0,1,2,3,6,"123",Hibernating Customers
15049,United Kingdom,274,1,121.17,121.17,3,63,0,1,1,1,3,"111",Hibernating Customers
17194,United Kingdom,274,2,262.62,131.31,26,119,87,1,2,2,5,"122",Hibernating Customers
16766,United Kingdom,274,2,1145.60,572.80,17,536,0,1,3,4,8,"134",Regular Customers
13708,United Kingdom,272,1,296.88,296.88,49,306,0,1,1,2,4,"112",Hibernating Customers
15388,Canada,271,1,140.54,140.54,10,88,0,1,1,1,3,"111",Hibernating Customers
14962,United Kingdom,271,1,126.70,126.70,5,44,0,1,1,1,3,"111",Hibernating Customers
13121,United Kingdom,270,1,283.73,283.73,50,252,0,1,1,2,4,"112",Hibernating Customers
17542,United Kingdom,270,1,170.75,170.75,24,134,0,1,1,1,3,"111",Hibernating Customers
13716,United Kingdom,270,1,138.28,138.28,21,138,0,1,1,1,3,"111",Hibernating Customers
15047,United Kingdom,270,1,343.62,343.62,22,222,0,1,2,2,5,"122",Hibernating Customers
16037,United Kingdom,270,3,855.02,285.01,37,428,89,1,4,3,8,"143",Regular Customers
16392,United Kingdom,270,1,221.19,221.19,41,203,0,1,1,1,3,"111",Hibernating Customers
16297,United Kingdom,269,1,301.90,301.90,20,206,0,1,1,2,4,"112",Hibernating Customers
13261,United Kingdom,269,2,944.10,472.05,8,210,17,1,3,4,8,"134",Regular Customers
16152,United Kingdom,269,1,1829.04,1829.04,29,642,0,1,2,4,7,"124",Hibernating Customers
13299,United Kingdom,269,1,142.50,142.50,5,30,0,1,1,1,3,"111",Hibernating Customers
13358,United Kingdom,269,1,439.03,439.03,29,285,0,1,2,2,5,"122",Hibernating Customers
16216,United Kingdom,268,1,914.93,914.93,37,254,0,1,2,3,6,"123",Hibernating Customers
12514,Italy,268,1,1017.68,1017.68,51,440,0,1,2,4,7,"124",Hibernating Customers
13216,United Kingdom,268,1,333.74,333.74,5,297,0,1,2,2,5,"122",Hibernating Customers
13707,United Kingdom,268,2,806.41,403.21,48,351,48,1,3,3,7,"133",Regular Customers
14840,United Kingdom,268,1,62.85,62.85,4,31,0,1,1,1,3,"111",Hibernating Customers
16377,United Kingdom,268,1,676.20,676.20,5,1500,0,1,2,3,6,"123",Hibernating Customers
12845,United Kingdom,268,4,354.09,88.52,26,204,23,1,4,2,7,"142",Regular Customers
13185,United Kingdom,268,1,71.40,71.40,1,12,0,1,1,1,3,"111",Hibernating Customers
16976,United Kingdom,268,1,251.52,251.52,2,88,0,1,1,2,4,"112",Hibernating Customers
14155,United Kingdom,267,1,118.75,118.75,6,25,0,1,1,1,3,"111",Hibernating Customers
14633,United Kingdom,267,1,344.90,344.90,20,96,0,1,2,2,5,"122",Hibernating Customers
14066,United Kingdom,267,1,152.55,152.55,7,45,0,1,1,1,3,"111",Hibernating Customers
16256,United Kingdom,267,1,752.43,752.43,13,581,0,1,2,3,6,"123",Hibernating Customers
16716,United Kingdom,267,2,901.20,450.60,1,120,45,1,3,3,7,"133",Regular Customers
14059,United Kingdom,267,1,183.60,183.60,8,128,0,1,1,1,3,"111",Hibernating Customers
14041,United Kingdom,267,1,141.41,141.41,21,94,0,1,1,1,3,"111",Hibernating Customers
15019,United Kingdom,267,1,266.00,266.00,64,159,0,1,1,2,4,"112",Hibernating Customers
17060,United Kingdom,267,1,234.24,234.24,5,216,0,1,1,1,3,"111",Hibernating Customers
13072,United Kingdom,267,1,177.15,177.15,7,69,0,1,1,1,3,"111",Hibernating Customers
15695,United Kingdom,267,2,409.98,204.99,22,212,0,1,3,2,6,"132",Regular Customers
12902,United Kingdom,265,1,138.68,138.68,10,66,0,1,1,1,3,"111",Hibernating Customers
14693,United Kingdom,265,1,172.90,172.90,8,34,0,1,1,1,3,"111",Hibernating Customers
15445,United Kingdom,265,1,113.50,113.50,5,58,0,1,1,1,3,"111",Hibernating Customers
15703,United Kingdom,265,1,211.50,211.50,5,66,0,1,1,1,3,"111",Hibernating Customers
17230,United Kingdom,265,8,3638.41,454.80,51,1651,95,1,5,5,11,"155",At Risk High Value
16402,United Kingdom,265,2,299.60,149.80,55,149,105,1,3,2,6,"132",Regular Customers
15408,United Kingdom,265,1,267.18,267.18,34,106,0,1,1,2,4,"112",Hibernating Customers
16096,United Kingdom,265,1,320.62,320.62,12,155,0,1,2,2,5,"122",Hibernating Customers
16619,United Kingdom,264,1,226.21,226.21,14,133,0,1,1,1,3,"111",Hibernating Customers
17678,United Kingdom,264,1,298.11,298.11,16,207,0,1,1,2,4,"112",Hibernating Customers
17763,United Kingdom,264,1,15.00,15.00,1,12,0,1,1,1,3,"111",Hibernating Customers
18224,United Kingdom,264,1,158.95,158.95,10,69,0,1,1,1,3,"111",Hibernating Customers
16427,United Kingdom,264,2,241.06,120.53,8,156,21,1,3,1,5,"131",Regular Customers
14762,United Kingdom,264,1,300.52,300.52,21,341,0,1,1,2,4,"112",Hibernating Customers
13262,United Kingdom,264,1,200.29,200.29,11,125,0,1,1,1,3,"111",Hibernating Customers
13934,United Kingdom,264,1,922.10,922.10,31,390,0,1,2,3,6,"123",Hibernating Customers
12831,United Kingdom,263,1,215.05,215.05,9,135,0,1,1,1,3,"111",Hibernating Customers
16721,United Kingdom,263,1,292.47,292.47,37,172,0,1,1,2,4,"112",Hibernating Customers
14632,United Kingdom,263,1,114.56,114.56,8,96,0,1,1,1,3,"111",Hibernating Customers
16135,United Kingdom,263,1,517.55,517.55,21,209,0,1,2,3,6,"123",Hibernating Customers
15437,United Kingdom,263,1,200.16,200.16,44,79,0,1,1,1,3,"111",Hibernating Customers
15457,United Kingdom,263,1,237.07,237.07,56,132,0,1,1,1,3,"111",Hibernating Customers
14870,United Kingdom,262,1,327.25,327.25,13,119,0,1,2,2,5,"122",Hibernating Customers
13132,United Kingdom,262,1,77.30,77.30,3,20,0,1,1,1,3,"111",Hibernating Customers
17102,United Kingdom,262,1,25.50,25.50,1,2,0,1,1,1,3,"111",Hibernating Customers
12818,Austria,262,1,1542.08,1542.08,14,929,0,1,2,4,7,"124",Hibernating Customers
18191,United Kingdom,262,1,207.80,207.80,7,140,0,1,1,1,3,"111",Hibernating Customers
13239,United Kingdom,262,1,329.56,329.56,21,327,0,1,2,2,5,"122",Hibernating Customers
17486,United Kingdom,262,1,396.87,396.87,24,191,0,1,2,2,5,"122",Hibernating Customers
16250,United Kingdom,262,2,389.44,194.72,22,208,112,1,3,2,6,"132",Regular Customers
12564,France,262,1,456.90,456.90,21,133,0,1,2,2,5,"122",Hibernating Customers
17507,United Kingdom,262,2,605.58,302.79,79,359,48,1,3,3,7,"133",Regular Customers
16769,United Kingdom,261,1,380.39,380.39,33,83,0,1,2,2,5,"122",Hibernating Customers
14348,United Kingdom,261,1,409.57,409.57,18,183,0,1,2,2,5,"122",Hibernating Customers
15178,United Kingdom,261,1,40.50,40.50,3,30,0,1,1,1,3,"111",Hibernating Customers
13341,United Kingdom,261,1,775.85,775.85,42,301,0,1,2,3,6,"123",Hibernating Customers
17698,United Kingdom,261,1,154.95,154.95,8,93,0,1,1,1,3,"111",Hibernating Customers
14256,United Kingdom,261,2,969.06,484.53,51,414,104,1,3,4,8,"134",Regular Customers
16063,United Kingdom,261,1,335.32,335.32,23,262,0,1,2,2,5,"122",Hibernating Customers
13512,United Kingdom,261,1,251.21,251.21,15,143,0,1,1,2,4,"112",Hibernating Customers
12811,Portugal,261,3,514.85,171.62,27,230,24,1,4,3,8,"143",Regular Customers
16022,United Kingdom,261,1,628.28,628.28,68,261,0,1,2,3,6,"123",Hibernating Customers
13452,United Kingdom,260,2,590.00,295.00,1,2,11,1,3,3,7,"133",Regular Customers
14536,United Kingdom,260,1,171.80,171.80,18,40,0,1,1,1,3,"111",Hibernating Customers
14476,United Kingdom,258,1,215.70,215.70,17,132,0,1,1,1,3,"111",Hibernating Customers
13357,United Kingdom,258,1,609.95,609.95,85,322,0,1,2,3,6,"123",Hibernating Customers
18071,United Kingdom,258,2,453.00,226.50,23,260,108,1,3,2,6,"132",Regular Customers
15083,United Kingdom,257,1,88.20,88.20,5,38,0,1,1,1,3,"111",Hibernating Customers
13649,United Kingdom,257,2,346.60,173.30,23,139,110,1,3,2,6,"132",Regular Customers
16692,United Kingdom,257,2,1276.00,638.00,2,152,33,1,3,4,8,"134",Regular Customers
12792,Portugal,257,1,400.54,400.54,25,217,0,1,2,2,5,"122",Hibernating Customers
13368,United Kingdom,257,2,623.40,311.70,29,327,81,1,2,3,6,"123",Hibernating Customers
18010,United Kingdom,257,1,174.80,174.80,14,60,0,1,1,1,3,"111",Hibernating Customers
15032,United Kingdom,257,3,4959.10,1653.03,29,2968,110,1,3,5,9,"135",Regular Customers
13439,United Kingdom,256,1,283.71,283.71,54,242,0,1,1,2,4,"112",Hibernating Customers
13803,United Kingdom,256,1,277.07,277.07,17,121,0,1,1,2,4,"112",Hibernating Customers
16980,United Kingdom,256,2,1078.96,539.48,71,788,36,1,3,4,8,"134",Regular Customers
15589,United Kingdom,256,3,478.53,159.51,28,243,55,1,3,2,6,"132",Regular Customers
17775,United Kingdom,255,1,56.40,56.40,3,72,0,1,1,1,3,"111",Hibernating Customers
18108,United Kingdom,255,1,271.00,271.00,17,84,0,1,1,2,4,"112",Hibernating Customers
15353,United Kingdom,255,2,777.02,388.51,59,343,113,1,2,3,6,"123",Hibernating Customers
15424,United Kingdom,255,2,383.34,191.67,17,554,0,1,2,2,5,"122",Hibernating Customers
15528,United Kingdom,255,1,229.33,229.33,26,123,0,1,1,1,3,"111",Hibernating Customers
15832,United Kingdom,255,1,836.79,836.79,54,465,0,1,2,3,6,"123",Hibernating Customers
14479,United Kingdom,254,2,316.25,158.13,18,117,112,1,3,2,6,"132",Regular Customers
17438,United Kingdom,254,1,388.45,388.45,17,103,0,1,2,2,5,"122",Hibernating Customers
14957,United Kingdom,254,1,58.49,58.49,12,34,0,1,1,1,3,"111",Hibernating Customers
13060,United Kingdom,254,1,307.53,307.53,15,123,0,1,1,2,4,"112",Hibernating Customers
14890,United Kingdom,254,1,125.65,125.65,7,51,0,1,1,1,3,"111",Hibernating Customers
15894,United Kingdom,254,2,263.55,131.78,35,168,116,1,2,2,5,"122",Hibernating Customers
17212,United Kingdom,254,1,226.85,226.85,4,147,0,1,1,1,3,"111",Hibernating Customers
17580,United Kingdom,253,3,215.72,71.91,43,88,106,1,3,1,5,"131",Regular Customers
16162,United Kingdom,253,1,37.40,37.40,2,4,0,1,1,1,3,"111",Hibernating Customers
15691,United Kingdom,253,1,136.80,136.80,2,72,0,1,1,1,3,"111",Hibernating Customers
17701,United Kingdom,253,1,417.95,417.95,24,109,0,1,2,2,5,"122",Hibernating Customers
13841,United Kingdom,253,1,85.00,85.00,1,100,0,1,1,1,3,"111",Hibernating Customers
13462,United Kingdom,253,1,151.50,151.50,9,62,0,1,1,1,3,"111",Hibernating Customers
14886,United Kingdom,253,1,364.80,364.80,18,160,0,1,2,2,5,"122",Hibernating Customers
13626,United Kingdom,253,1,257.23,257.23,19,209,0,1,1,2,4,"112",Hibernating Customers
13781,United Kingdom,251,1,127.84,127.84,17,30,0,1,1,1,3,"111",Hibernating Customers
16142,United Kingdom,250,1,535.34,535.34,37,422,0,1,2,3,6,"123",Hibernating Customers
17956,United Kingdom,250,1,12.75,12.75,1,1,0,1,1,1,3,"111",Hibernating Customers
14747,United Kingdom,250,1,328.20,328.20,18,84,0,1,2,2,5,"122",Hibernating Customers
13059,United Kingdom,250,1,183.40,183.40,8,35,0,1,1,1,3,"111",Hibernating Customers
18185,United Kingdom,250,1,304.25,304.25,17,183,0,1,1,2,4,"112",Hibernating Customers
17492,United Kingdom,249,1,374.57,374.57,12,155,0,1,2,2,5,"122",Hibernating Customers
16586,United Kingdom,249,1,463.95,463.95,8,95,0,1,2,2,5,"122",Hibernating Customers
15442,United Kingdom,249,1,594.00,594.00,2,120,0,1,2,3,6,"123",Hibernating Customers
16105,United Kingdom,249,1,336.96,336.96,13,330,0,1,2,2,5,"122",Hibernating Customers
17906,United Kingdom,248,1,72.90,72.90,12,26,0,1,1,1,3,"111",Hibernating Customers
13863,United Kingdom,248,1,305.78,305.78,20,224,0,1,1,2,4,"112",Hibernating Customers
14220,United Kingdom,248,2,632.40,316.20,21,272,111,1,2,3,6,"123",Hibernating Customers
14964,United Kingdom,248,1,206.21,206.21,13,143,0,1,1,1,3,"111",Hibernating Customers
16378,United Kingdom,248,3,362.95,120.98,22,267,63,1,4,2,7,"142",Regular Customers
15917,United Kingdom,248,1,123.10,123.10,12,42,0,1,1,1,3,"111",Hibernating Customers
17140,United Kingdom,248,1,465.32,465.32,16,302,0,1,2,2,5,"122",Hibernating Customers
12580,Germany,247,1,415.70,415.70,24,238,0,1,2,2,5,"122",Hibernating Customers
16144,United Kingdom,247,1,175.20,175.20,1,16,0,1,1,1,3,"111",Hibernating Customers
14981,United Kingdom,247,1,102.12,102.12,8,97,0,1,1,1,3,"111",Hibernating Customers
14465,United Kingdom,247,3,1058.62,352.87,107,405,56,1,3,4,8,"134",Regular Customers
13712,United Kingdom,247,1,228.84,228.84,10,352,0,1,1,1,3,"111",Hibernating Customers
13718,United Kingdom,247,2,306.55,153.28,9,173,49,1,3,2,6,"132",Regular Customers
17035,United Kingdom,246,2,433.53,216.77,27,229,66,1,2,2,5,"122",Hibernating Customers
15119,United Kingdom,246,1,266.40,266.40,14,88,0,1,1,2,4,"112",Hibernating Customers
16623,United Kingdom,246,1,129.45,129.45,5,39,0,1,1,1,3,"111",Hibernating Customers
14924,United Kingdom,246,1,310.05,310.05,10,64,0,1,2,2,5,"122",Hibernating Customers
15775,United Kingdom,246,1,104.90,104.90,7,68,0,1,1,1,3,"111",Hibernating Customers
15109,United Kingdom,246,1,484.95,484.95,28,131,0,1,2,2,5,"122",Hibernating Customers
16643,United Kingdom,246,1,487.51,487.51,27,269,0,1,2,2,5,"122",Hibernating Customers
16010,United Kingdom,246,3,407.50,135.83,62,210,117,1,3,2,6,"132",Regular Customers
14619,United Kingdom,246,1,394.44,394.44,20,152,0,1,2,2,5,"122",Hibernating Customers
13508,United Kingdom,244,1,110.97,110.97,12,24,0,1,1,1,3,"111",Hibernating Customers
18129,United Kingdom,244,1,112.55,112.55,13,48,0,1,1,1,3,"111",Hibernating Customers
